product_name,product_review,user_rating
Kentucky Brunch Brand Stout,"Rated by michalpingwin 4.41 /5 rDev -8.7% look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4 |  overall: 4.5 Good Mar 25, 2025 Report",4.41
Julius,"Reviewed by LifesAnesthesia from Virginia 4.67 /5 rDev +0.6% look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 |  overall: 4.75 L - Hazy, opaque creamy orange with some yellow highlights and a frothy white head that dissipates slowly, leaving behind a thin cap and a ton of lacing S - Tons of citrus and tropical fruit notes - pineapple, mango. Slight grassy hops T - follows the nose - a solid amount of citrus up front - orange, grapefruit - mixed well with tropical fruits, pineapple and mango followed by grassy, piney, though not overly bitter hops. A good amount of malt to tie things together. F - full bodied with moderate carbonation. Smooth and soft - though not as soft or full bodied as Haze O - an incredibly well rounded NEIPA. Having this the night after Haze, I'd say Julius is lighter in body to Haze while having a more citrus forward flavor profile compared to Haze's pillowy soft full body with more peach notes. Julius also has slightly more hop bite compared to Haze. Overall Julius lives up to the hype Jul 14, 2024 Report",4.67
Julius,"Reviewed by minterro from California 4.41 /5 rDev -5% look: 4.5 | smell: 3.5 | taste: 4.75 | feel: 4.5 |  overall: 4.75 Canned 05/04/24. Consummated 07/04/24 Very generous share from a friendly guy at the bnb I was staying at. Very opaque burnt orange color beer. Good head retention. Some grassy hops in the aroma Straight juice. Orange pineapple. The finish is what I would describe as pure. Doesn't hang around too much, but it is there. Some hints of bitterness in the finish but no where else. Drinkability is through the roof, accidentally pounded half 8oz without meaning too. Creamy and smooth mouthfeel. Juicy, leaving your mouth salivating. Overall: Amazing for the style. Found the aroma a little too light and the taste pretty one-dementional, but it was still good. Jul 04, 2024 Report",4.41
Julius,"Reviewed by Bluerabbitbell from Pennsylvania 4.58 /5 rDev -1.3% look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 |  overall: 4.5 6/23/24 On tap at the Charlton location. Finally made it! Super soft in the aroma, yet full at the same time. Peach and mango, soft pine, and light orange. Lightly sweet and just a hint of hop bitterness. Light pine, peach, pineapple, and orange on the tongue. Finishes with soft bitterness. Jun 23, 2024 Report",4.58
Julius,"Reviewed by dethomp from Illinois 4.25 /5 rDev -8.4% look: 4.5 | smell: 3.75 | taste: 4.25 | feel: 4.75 |  overall: 4.5 In low 40s F. into pint glass. Look.  Quickly forms couple inch foam but in just a couple of minutes has subsided. Quite hazy. Smell.  Fruity. With my non-expertise I’ll have to agree with Treehouse’s description — “Bright tropical beer filled with notes of peach, mango, passion fruit and a melange of citrus.” Taste.   Ahh. Superb. Its mixed flavors of hops comes through great. Whatever the variety of hops it’s a super choice. The crispiness increases the taste’s delight Feel. Taste and bubbles on tongue make it for me. May 25, 2024 Report",4.25
Julius,"Reviewed by JokersAce 4.33 /5 rDev -6.7% look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 |  overall: 4.5 Nice white head on a darkish orangish opaque body. Citric aroma, as well as a citric taste. Very nice pillowy doughy malt character as an aftertaste. Definitely some tropical character here as well, but the orange juice/citrus notes is ahead of the rest. There is also a nice bitter hop burn that builds up on the tongue making this a solid juice bomb in addition to a hop bomb. It's very good and nice to try. I don't think it will change your life or anything but is definitely an exemplary example of a good NEIPA. Apr 21, 2024 Report",4.33
Julius,"Reviewed by Whyteboar from Michigan 4.48 /5 rDev -3.4% look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.5 |  overall: 4.5 Received from Der WunderLlama in NBW BIF 18 Poured an opaque apricot yellow orange with an abundant near white head that settled to a craggy mass and left copious lacing. Sadly, the aroma was lost on my Covid damaged nose. The taste - well now.  Its reputation, IMO, is well deserved.  I expected tons of fruit and got it, but didn't expect the almost perfect balance of malts and piney hops to make this taste so freaking good. The feel was ideal; it must have been as I downed this in very short order, even while trying to focus on what I was drinking.  None of the half expected particulates were found. This is legit.  It's no wonder it has a great reputation. Mar 21, 2024 Report",4.48
Julius,"Reviewed by untitledeuphoria from New York 4.56 /5 rDev -1.7% look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.75 |  overall: 4.75 Essentially a copy / paste with minor edits from Haze: Surely this rocked the boat when it was first released ten+ years ago, but being widely available in 2024, coupled with every brewery in the country trying their hand at NE haze, it would appear some of the luster has faded. That's bullshit. This is delicious. Soft, flavorful, aromatic, creamy, and crushable. Really quite unnerving how mellow this is while packing the character it does. Glad to finally get the chance to try it. It won't be the last time. Mar 20, 2024 Report",4.56
Julius,"Reviewed by Smakawhat from Maryland 4.53 /5 rDev -2.4% look: 4 | smell: 4.75 | taste: 4.5 | feel: 4.5 |  overall: 4.5 Poured from the can into a taster glass. Light off white top of three fingers, a light retention with nice lacing.  Pale orange body, with an opaque but light hinting appearance. Chewy aroma of impeccable Creamsicle hop orange flavor.  Slight popsicle sweetness, touching vanilla,  very impressive.  Slight malt biscuit cookie it seems also.  Something out of a crafted dessert but total beer richness.  Stunning. Delicious palate.  Creamy and somehow with a malt dryness that hits with excellent hop character.  Creamed flour it seems, citrus orange and fluffy like in texture and taste.  Dare I even say touches of marshmallow and sweet exotic marmalade.  Not a hint of boozy heat either. Very impressive and stupidly enjoyable.  True winner. Dec 22, 2023 Report",4.53
Julius,"Reviewed by Shanex from France 4.85 /5 rDev +4.5% look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 |  overall: 4.75 Julius came my way thanks to DoctorZombies Incredibly well crafted, from the foam, its appearance or the tasty, not overly juicy aromas and flavors. More than a winner overall, this beer is worth it. Dec 13, 2023 Report",4.85
Julius,"Reviewed by Darkmagus82 from Texas 4.44 /5 rDev -4.3% look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 |  overall: 4.5 Poured from a can into a teku glass Appearance – The beer pours a very hazy orange color with a big puffy head of off-white foam.  THE head has a great level of retention, fading very slowly over time and leaving tons of streaky lace on the sides of the glass. Smell -The aroma is big of a musty grainy and bready smell mixed with lots of raw hop aromas of a herbal and earthy nature.  There are other citrus aromas of orange and tangerine as well as hints of grapefruit mixed within.  Notes of apricot and some grass are in there as well, giving a rather raw and sorta green smell to the brew overall. Taste – The taste starts out drier than one would anticipate from the nose.  It begins with a mix of bready and cracker malt flavors combined with hop flavors of a very potent herbal and grapefruit hop.  Notes of a floral and pine hop flavor are there as well, but these tastes are light in comparison to the herbal hop.  All the hop flavors are rather “raw” in nature, having an almost hop pellet like flavor associated with them.  These potent flavors are the dominant ones throughout much of the taste.  While said, there is a decent showing of fruit flavors of tangerine, peach, and apricot, as well as a hint of mango.  The mix of sweet, bready and hop take the taste to its end, where it leaves one with a rather green hopped and slightly fruity and malty taste to linger on the tongue. Mouthfeel – The body is a bit more on the creamy and chewy side with a carbonation level that is on the more moderate side. For the rich hop and malt flavors the feel is well done and makes for a nice easy sipper. Overall – A very nice brew overall.  I think I like this better than the King Julius as it is more approachable from my standpoint, but hits all the same high notes as the king variety.  Big and flavor and drinkability with a nice blend of hop, malt, and fruit. Sep 16, 2023 Report",4.44
Julius,"Rated by BubalooBrewMaster from Kentucky 4.89 /5 rDev +5.4% look: 5 | smell: 4.75 | taste: 5 | feel: 5 |  overall: 4.75 Its in the top 250 for a reason. Top tier. Aug 31, 2023 Report",4.89
Julius,"Rated by Drew35 from Maryland 5 /5 rDev +7.8% look: 5 | smell: 5 | taste: 5 | feel: 5 |  overall: 5 Favorite beer between this and King Julius and all the other Julius versions. Aug 26, 2023 Report",
Julius,"Reviewed by philbe311 from Pennsylvania 4.35 /5 rDev -6.3% look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.75 |  overall: 4.5 A smidge more than a fingers worth of rich fluffy light khaki colored froth...  Rock solid retention...  Color is a moderately hazed medium to dark tangerine..  Lovely nose of pineapple, mango and assorted citrus...  Some light wheat notes linger beneath the surface...  Hop presence is more floral and less citrus and reminds me of whole cone fresh hops...  Some lemon zest notes as well...   Feel is light to medium bodied and a touch thin...  Carbonation is minimal...  Highly quaffable...  Enjoyable and highly recommended but much more muted than I would have expected given the lofty reputation... Jul 14, 2023 Report",4.35
Julius,"Reviewed by dexterk1 from Illinois 4.78 /5 rDev +3% look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 5 |  overall: 4.75 4 pack picked up at the Sandwich location. Deep orange appearance with a solid couple inches of head. Taste is very fruity and still balanced with some malty background. Good balance between sweet and bitter. Orange and orange peel.  Some nectarine. Mouthfeel is medium, not heavy. May 16, 2023 Report",4.78
Julius,"Reviewed by TheBigBoy from Pennsylvania 3.71 /5 rDev -20% look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.5 |  overall: 3.75 TH's NEIPAs ar top tier and found this flagship to be their beast.  Juicy with that classic hazy flavor maybe more citrus hint than expected but still very good. Go to the brewery in Sturbridge if u get a chance, quite a venue.  BTW - Go early. Apr 30, 2023 Report",3.71
Julius,"Reviewed by russpowell from Arkansas 4.51 /5 rDev -2.8% look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.75 |  overall: 4.5 Pours a very hazed honey color with a finger of cream colored head.  Nice lacing & pretty good head retention S: Plenty of orange, some peaches, strawberries T: Plenty of orange, some green melon, peaches, dryness & lime up front, a little lemongrass & a touch of juicy acidity.  Tangerine, lime, dryness & kiwi fruit s this beer warms up, just a little bit of grassyness & peach too.  Finishes with pomelo, green melon, lime & dryness, plus a kiss of vanilla & pineapple MF:  Medium body, creamy carbonation, great balance Very citrussy & juicy, maybe not quite as I imagined it to be, but still a big Hell Yeah on this, has all the juice Apr 22, 2023 Report",4.51
Julius,"Reviewed by NorsemanOne from Utah 4.43 /5 rDev -4.5% look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 |  overall: 4.5 Canned 4.3.23 Poured at about 40° into a weizen glass First impression of all the categories put together was a flat out 'wow' Pours pure gorgeous juice with a nice off white pillowy head. 4.25 Mango and peach forward aroma with some nice hoppy herbals. 4.25 Bright, tropical juicy sweetness and low bitterness full hop backbone. This seriously blew me away, and I enjoy IPAs, but I love this .4.5 Very soft body with low carbo, almost a touch of juicy puckering but the aftertaste was sublime. 4.5 Overall to date the best IPA I've ever had, and I don't think my words have done it justice, so a solid 4.5 will have to do! Apr 22, 2023 Report",4.43
Julius,"Rated by TheYeasticandoo from Massachusetts 5 /5 rDev +7.8% look: 5 | smell: 5 | taste: 5 | feel: 5 |  overall: 5 Perfection.  Can’t think of anything to add that hasn’t already been said about this original classic.  Never gets old.  This stuff is the best. Apr 18, 2023 Report",
Julius,"Reviewed by DIM from Pennsylvania 4.5 /5 rDev -3% look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 |  overall: 4.5 Just a stupendously drinkable offering, too bad the name is taken already, THIS truly is a sip o' sunshine. Light, bright, and vibrant throughout. Awesome. Canned 4/3/23 Apr 12, 2023 Report",
Julius,"Rated by Wagglerock from Washington 4 /5 rDev -13.8% look: 4 | smell: 4 | taste: 4 | feel: 4 |  overall: 4 Perhaps great back in the day but compared to the rest of the TH / R+B / Fidens / etc. lineup now, feels lacking. Apr 03, 2023 Report",
Julius,"Reviewed by JohnG190 from New York 4.9 /5 rDev +5.6% look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 |  overall: 5 Julius has a hazy appearance and juicy, fruity aroma. The beer is brewed with a complex hop profile, featuring notes of orange, mango, and pine. The flavor is equally impressive, with a balance of sweetness and bitterness that makes it incredibly drinkable. Julius is a full-bodied beer that is perfect for hop lovers, and I now understand why this IPA is often sought after by beer enthusiasts. Overall, Julius is an exceptional beer that showcases the brewing skills of Tree House Brewing Company. Jan 29, 2023 Report",
A Deal With The Devil - Double Oak-Aged,"Reviewed by TooManyGlasses from Canada (AB) 4.84 /5 rDev +3.2% look: 4 | smell: 5 | taste: 5 | feel: 4.5 |  overall: 4.75 2023 Blend - purchased April 2023 - refrigerated since. Pours a dark brown, pushing to black with plum like highlights at the edge of glass - a minimal short lived light brown head. Aroma is a blast of bourbon soaked raisins, brown sugar, dates, oaked vanilla, and toffee - boozy raisin bread pudding, hint of chocolate, and hard to deny the evident alcohol. Up front is boozy and sweet on the palate - vanilla, brown sugar, bourbon infused raisins and dates. The toasted edges of sticky toffee pudding with an oaky bourbon glaze continue the sweet warming boozy flavour. Smooth and rich full mouthfeel - again warming booziness with soft carbonation - lovely alcoholic sweetness with rich flavours lingering. Pricey indeed (north of $100 CDN), but certainly worth the experience. Mar 15, 2025 Report",4.84
